id,name,position,assistCount,keyPassCount,keyPassDistance,keyPassPositionDistance,matchCount,minutes,positionDistancePerKp,distancePerKp,kpPerMinutes,kpPerMatch
114169,Florent Mollet,MC,1.0,10.0,354.0743845419785,413.3217006489209,2.0,153.0,41.33217006489209,35.407438454197845,0.06535947712418301,5.0
362551,Hamed Junior Traore,MC,1.0,10.0,252.9269081507249,413.9160551065635,10.0,847.0,41.39160551065635,25.29269081507249,0.011806375442739079,1.0
86512,Kevin Malcuit,DR,1.0,10.0,257.0077233353609,405.3035784912602,7.0,657.0,40.53035784912602,25.700772333536086,0.015220700152207,1.4285714285714286
115257,Ondrej Duda,AMC,0.0,10.0,231.11429290336622,356.4142194500002,11.0,905.0,35.64142194500002,23.111429290336623,0.011049723756906077,0.9090909090909091
10332,Juanfran,DR,0.0,10.0,227.8807413551311,456.28539977536525,11.0,970.0,45.628539977536526,22.78807413551311,0.010309278350515464,0.9090909090909091
351684,Loren Morón,FW,0.0,10.0,159.62791125364146,324.25136884129324,16.0,1346.0,32.42513688412932,15.962791125364145,0.007429420505200594,0.625
115509,Marvin Ducksch,FW,1.0,10.0,226.41502662727157,335.10940087651653,6.0,497.0,33.510940087651655,22.641502662727156,0.02012072434607646,1.6666666666666667
79840,Kike García,FW,0.0,10.0,165.9370344980926,269.0919180478663,8.0,627.0,26.909191804786627,16.59370344980926,0.01594896331738437,1.25
347639,Yoel Armougom,DL,0.0,10.0,428.43692173408704,459.50955545899325,8.0,788.0,45.950955545899326,42.843692173408705,0.012690355329949238,1.25
76304,Xherdan Shaqiri,AMR,1.0,10.0,284.286944943864,384.53199662625593,7.0,562.0,38.45319966262559,28.4286944943864,0.017793594306049824,1.4285714285714286
79534,Matthias Zimmermann,DR,3.0,10.0,264.2589516279461,428.77272148328495,9.0,856.0,42.877272148328494,26.42589516279461,0.011682242990654205,1.1111111111111112
71522,Andros Townsend,MR,0.0,10.0,296.24340412053056,363.2257670776772,7.0,631.0,36.322576707767716,29.624340412053055,0.01584786053882726,1.4285714285714286
3283,Joaquín,FW,0.0,10.0,307.4136500711397,428.54088757824724,4.0,320.0,42.85408875782473,30.741365007113973,0.03125,2.5
108511,Mariusz Stepinski,FW,0.0,10.0,196.01034582166983,300.8182957042268,13.0,1158.0,30.081829570422677,19.60103458216698,0.008635578583765112,0.7692307692307693
71687,Carlos Bacca,FW,0.0,10.0,256.3264130491275,327.69376599329837,6.0,482.0,32.76937659932984,25.63264130491275,0.02074688796680498,1.6666666666666667
78970,Ishak Belfodil,FW,0.0,10.0,173.70644877933907,279.0799764014742,6.0,532.0,27.90799764014742,17.370644877933906,0.018796992481203006,1.6666666666666667
77922,Iker Muniain,MC,1.0,10.0,213.11364513089512,388.65686702551204,5.0,479.0,38.8656867025512,21.31136451308951,0.020876826722338204,2.0
99537,Ole Selnaes,DMC,2.0,10.0,308.4161875266293,422.87140400933947,11.0,1013.0,42.28714040093395,30.84161875266293,0.009871668311944718,0.9090909090909091
