match_id,team_id,player_id,player_name,minute,x,y,goalMouthY,goalMouthZ,shot_type,is_big_chance,is_from_corner,is_open_play,is_counter,is_set_piece,is_freekick,is_penalty,is_on_target,is_blocked,is_goal
2017-12-23/Swansea-Crystal Palace,259,108176,Roque Mesa,21,75.6,63.3,18.7,6.9,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Swansea-Crystal Palace,162,255777,Ruben Loftus-Cheek,28,86.4,71.2,42.9,15.3,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Swansea-Crystal Palace,162,20339,James McArthur,36,78.8,53.7,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Swansea-Crystal Palace,162,255777,Ruben Loftus-Cheek,36,75.4,67.9,65.0,18.1,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Swansea-Crystal Palace,162,85059,Wilfried Zaha,40,87.8,59.3,37.0,16.7,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Swansea-Crystal Palace,162,71522,Andros Townsend,48,79.1,58.4,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Swansea-Crystal Palace,162,255777,Ruben Loftus-Cheek,53,88.5,71.1,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Swansea-Crystal Palace,162,70493,Luka Milivojevic,58,88.5,50.0,49.9,15.2,1,1,0,0,0,0,0,1,1,0,1
2017-12-23/Swansea-Crystal Palace,259,317506,Tammy Abraham,60,90.5,35.5,41.7,48.6,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Swansea-Crystal Palace,259,317506,Tammy Abraham,64,95.2,38.5,49.5,10.8,1,1,0,1,0,0,0,0,1,0,0
2017-12-23/Swansea-Crystal Palace,162,85059,Wilfried Zaha,68,87.9,64.2,51.3,1.3,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Swansea-Crystal Palace,259,90907,Tom Carroll,71,81.5,44.3,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Swansea-Crystal Palace,259,67491,Jordan Ayew,76,78.0,44.9,53.8,19.0,1,0,0,1,0,0,0,0,1,0,1
2017-12-23/Swansea-Crystal Palace,259,67491,Jordan Ayew,78,78.1,71.4,43.0,4.2,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Swansea-Crystal Palace,162,71522,Andros Townsend,80,75.8,23.7,48.4,15.2,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Swansea-Crystal Palace,162,85059,Wilfried Zaha,85,80.2,37.3,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Everton-Chelsea,15,33064,Victor Moses,4,77.6,25.0,64.2,4.2,1,0,1,0,0,1,0,0,0,0,0
2017-12-23/Everton-Chelsea,15,44055,Pedro,4,78.1,48.0,41.8,1.4,1,0,1,0,0,1,0,0,0,0,0
2017-12-23/Everton-Chelsea,31,69346,Gylfi Sigurdsson,5,85.5,44.1,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Everton-Chelsea,31,141469,Dominic Calvert-Lewin,7,90.6,51.1,58.3,8.3,0,0,0,1,0,0,0,0,0,0,0
2017-12-23/Everton-Chelsea,15,84008,Marcos Alonso,9,90.5,69.5,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Everton-Chelsea,15,135211,Tiemoué Bakayoko,9,92.3,53.2,48.1,4.2,1,1,0,1,0,0,0,0,1,0,0
2017-12-23/Everton-Chelsea,15,29463,Willian,9,94.0,50.5,52.6,5.6,1,1,0,1,0,0,0,0,1,0,0
2017-12-23/Everton-Chelsea,15,114075,N'Golo Kanté,10,74.2,34.5,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Everton-Chelsea,15,114075,N'Golo Kanté,13,81.2,59.6,0.3,2.8,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Everton-Chelsea,15,29463,Willian,21,80.2,27.4,45.4,62.5,1,0,0,0,0,1,1,0,0,0,0
2017-12-23/Everton-Chelsea,15,44055,Pedro,22,82.6,66.8,37.8,4.2,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Everton-Chelsea,31,316077,Tom Davies,31,74.4,47.6,61.3,1.4,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Everton-Chelsea,15,44055,Pedro,34,89.6,68.2,52.3,32.9,1,0,0,0,1,0,0,0,1,0,0
2017-12-23/Everton-Chelsea,15,130331,Andreas Christensen,34,93.2,46.8,39.2,16.7,2,0,1,0,0,1,0,0,0,0,0
2017-12-23/Everton-Chelsea,15,104010,Antonio Rüdiger,40,72.4,57.1,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Everton-Chelsea,15,44055,Pedro,40,81.8,54.0,39.0,2.8,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Everton-Chelsea,31,141469,Dominic Calvert-Lewin,44,89.2,38.4,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Everton-Chelsea,15,44055,Pedro,45,86.8,53.8,52.3,7.0,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Everton-Chelsea,15,84008,Marcos Alonso,45,86.2,68.4,46.9,2.8,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Everton-Chelsea,15,29463,Willian,46,86.5,45.4,40.0,1.4,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Everton-Chelsea,15,114075,N'Golo Kanté,62,79.3,41.6,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Everton-Chelsea,15,33404,Eden Hazard,65,85.0,66.0,48.1,1.3,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Everton-Chelsea,15,29463,Willian,69,80.6,63.3,39.8,2.8,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Everton-Chelsea,15,33404,Eden Hazard,77,80.2,53.0,,,1,0,1,0,0,1,0,0,0,1,0
2017-12-23/Everton-Chelsea,15,104010,Antonio Rüdiger,77,89.6,52.4,50.0,1.9,1,0,1,0,0,1,0,0,1,0,0
2017-12-23/Everton-Chelsea,15,8040,Cesc Fàbregas,81,75.7,35.2,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Everton-Chelsea,15,141312,Davide Zappacosta,82,81.7,47.3,,,1,0,1,0,0,1,0,0,0,1,0
2017-12-23/Everton-Chelsea,15,33404,Eden Hazard,86,85.6,29.9,49.9,0.6,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Everton-Chelsea,31,107941,Michael Keane,90,91.2,48.7,48.2,51.4,2,0,1,0,0,1,0,0,0,0,0
2017-12-23/Everton-Chelsea,15,84008,Marcos Alonso,90,79.1,67.2,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Southampton-Huddersfield,166,42947,Rajiv van La Parra,4,86.4,52.1,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Southampton-Huddersfield,166,318153,Aaron Mooy,6,87.3,42.5,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Southampton-Huddersfield,166,132360,Christopher Schindler,14,92.2,41.3,46.7,40.5,2,0,0,0,0,1,0,0,0,0,0
2017-12-23/Southampton-Huddersfield,166,90996,Collin Quaner,14,86.8,53.4,,,1,0,0,0,0,1,0,0,0,1,0
2017-12-23/Southampton-Huddersfield,166,42947,Rajiv van La Parra,15,80.2,40.2,63.5,100.0,1,0,1,0,0,1,0,0,0,0,0
2017-12-23/Southampton-Huddersfield,18,37204,Maya Yoshida,22,88.3,57.5,,,2,0,1,0,0,1,0,0,0,1,0
2017-12-23/Southampton-Huddersfield,18,141172,Wesley Hoedt,23,87.5,50.7,61.2,9.7,2,0,1,0,0,1,0,0,0,0,0
2017-12-23/Southampton-Huddersfield,18,82102,Charlie Austin,23,97.6,56.7,53.6,5.1,2,1,1,0,0,1,0,0,1,0,1
2017-12-23/Southampton-Huddersfield,166,132360,Christopher Schindler,28,89.5,56.3,38.0,5.6,2,1,0,1,0,0,0,0,0,0,0
2017-12-23/Southampton-Huddersfield,18,29474,Dusan Tadic,36,90.6,53.2,50.7,9.5,1,1,0,1,0,0,0,0,1,0,0
2017-12-23/Southampton-Huddersfield,18,9734,Steven Davis,36,89.0,37.7,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Southampton-Huddersfield,18,82102,Charlie Austin,40,69.9,47.8,50.5,34.2,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Southampton-Huddersfield,18,86425,Nathan Redmond,40,73.2,57.9,51.7,7.0,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Southampton-Huddersfield,166,318153,Aaron Mooy,53,71.5,28.5,44.0,87.5,1,0,0,0,0,1,1,0,0,0,0
2017-12-23/Southampton-Huddersfield,18,82102,Charlie Austin,59,87.8,43.9,57.0,8.3,1,1,0,0,1,0,0,0,0,0,0
2017-12-23/Southampton-Huddersfield,166,318153,Aaron Mooy,62,83.9,45.8,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Southampton-Huddersfield,166,106880,Laurent Depoitre,63,94.4,51.5,53.3,7.6,2,1,0,1,0,0,0,0,1,0,1
2017-12-23/Southampton-Huddersfield,166,74077,Scott Malone,65,88.3,59.2,51.3,19.0,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Southampton-Huddersfield,18,37204,Maya Yoshida,75,91.2,53.4,36.0,6.9,1,0,1,0,0,1,0,0,0,0,0
2017-12-23/Southampton-Huddersfield,18,82102,Charlie Austin,75,75.2,51.3,49.4,13.9,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Southampton-Huddersfield,18,105172,James Ward-Prowse,83,72.9,45.8,47.6,13.9,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Southampton-Huddersfield,18,37204,Maya Yoshida,90,86.9,50.3,44.6,10.8,2,1,0,0,0,1,0,0,0,0,0
2017-12-23/Burnley-Tottenham,30,83532,Harry Kane,6,88.5,50.0,46.8,19.0,1,1,0,0,0,0,0,1,1,0,1
2017-12-23/Burnley-Tottenham,30,91909,Son Heung-Min,7,76.8,64.1,53.0,1.3,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Burnley-Tottenham,30,83532,Harry Kane,10,74.9,49.1,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Burnley-Tottenham,30,91909,Son Heung-Min,14,82.9,68.2,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Burnley-Tottenham,30,131519,Dele Alli,16,81.2,43.9,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Burnley-Tottenham,30,83532,Harry Kane,16,92.5,42.2,43.5,5.6,1,1,0,1,0,0,0,0,0,0,0
2017-12-23/Burnley-Tottenham,30,29595,Moussa Sissoko,21,85.2,44.3,52.3,1.3,1,1,0,0,1,0,0,0,1,0,0
2017-12-23/Burnley-Tottenham,30,29595,Moussa Sissoko,21,87.6,44.3,51.5,1.9,1,0,0,0,1,0,0,0,1,0,0
2017-12-23/Burnley-Tottenham,30,83532,Harry Kane,26,79.7,40.4,51.9,73.6,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Burnley-Tottenham,30,131519,Dele Alli,41,90.0,67.2,12.6,5.6,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Burnley-Tottenham,30,83532,Harry Kane,46,96.9,42.7,47.1,11.4,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Burnley-Tottenham,30,69344,Christian Eriksen,48,89.9,54.2,49.0,5.7,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Burnley-Tottenham,184,94935,Ben Mee,52,89.0,34.6,57.6,70.8,1,0,1,0,0,1,0,0,0,0,0
2017-12-23/Burnley-Tottenham,30,91909,Son Heung-Min,55,89.2,51.5,48.1,77.8,1,1,0,1,0,0,0,0,0,0,0
2017-12-23/Burnley-Tottenham,30,83532,Harry Kane,58,86.8,70.2,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Burnley-Tottenham,30,322655,Davinson Sánchez,59,92.2,42.5,59.0,4.2,2,0,1,0,0,1,0,0,0,0,0
2017-12-23/Burnley-Tottenham,30,83532,Harry Kane,68,87.2,46.2,48.8,1.3,1,1,0,1,0,0,0,0,1,0,1
2017-12-23/Burnley-Tottenham,30,83532,Harry Kane,78,86.8,64.3,47.7,0.6,1,0,0,1,0,0,0,0,1,0,1
2017-12-23/Burnley-Tottenham,184,33386,Ashley Barnes,80,92.2,55.2,53.9,3.2,2,0,0,1,0,0,0,0,1,0,0
2017-12-23/Burnley-Tottenham,184,19155,Steven Defour,81,75.0,58.4,65.7,6.9,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Burnley-Tottenham,184,33386,Ashley Barnes,84,85.2,74.2,52.4,3.2,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Burnley-Tottenham,184,33386,Ashley Barnes,86,86.4,57.0,51.3,58.3,2,0,0,0,0,1,0,0,0,0,0
2017-12-23/Burnley-Tottenham,30,69344,Christian Eriksen,90,72.5,50.3,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Stoke-West Brom,175,76050,James McClean,3,78.7,37.3,47.4,0.6,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Stoke-West Brom,96,5835,Darren Fletcher,5,76.1,55.9,50.0,0.6,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Stoke-West Brom,175,25964,Salomón Rondón,13,77.8,41.9,60.5,61.1,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Stoke-West Brom,96,29809,Eric Maxim Choupo-Moting,18,77.4,34.2,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Stoke-West Brom,96,23444,Joe Allen,18,93.5,48.9,50.0,2.5,1,1,0,1,0,0,0,0,1,0,1
2017-12-23/Stoke-West Brom,175,25964,Salomón Rondón,20,82.3,66.0,50.6,0.6,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Stoke-West Brom,96,76304,Xherdan Shaqiri,26,72.9,66.4,,,1,0,0,0,0,1,1,0,0,1,0
2017-12-23/Stoke-West Brom,96,5835,Darren Fletcher,27,72.3,53.3,52.8,75.0,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Stoke-West Brom,175,25964,Salomón Rondón,29,89.5,51.5,49.6,61.1,1,1,0,0,0,1,0,0,0,0,0
2017-12-23/Stoke-West Brom,175,25964,Salomón Rondón,34,87.7,53.0,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Stoke-West Brom,175,25964,Salomón Rondón,34,92.9,63.4,59.0,76.4,2,0,0,1,0,0,0,0,0,0,0
2017-12-23/Stoke-West Brom,175,25964,Salomón Rondón,42,86.2,62.7,45.9,1.9,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Stoke-West Brom,96,29809,Eric Maxim Choupo-Moting,46,90.7,34.2,50.2,22.2,1,1,0,1,0,0,0,0,1,0,1
2017-12-23/Stoke-West Brom,175,25964,Salomón Rondón,50,90.4,57.6,48.9,1.3,1,1,0,1,0,0,0,0,1,0,1
2017-12-23/Stoke-West Brom,175,188,Gareth Barry,53,93.9,63.9,,,1,0,1,0,0,1,0,0,0,1,0
2017-12-23/Stoke-West Brom,175,36849,Jake Livermore,54,87.1,39.5,,,1,0,0,1,0,0,0,0,0,1,0
2017-12-23/Stoke-West Brom,96,29809,Eric Maxim Choupo-Moting,56,90.6,50.5,49.7,56.9,2,0,0,0,0,1,0,0,0,0,0
2017-12-23/Stoke-West Brom,175,36849,Jake Livermore,68,83.6,48.9,58.3,56.9,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Stoke-West Brom,175,22079,Jonny Evans,70,93.1,46.9,,,2,0,1,0,0,1,0,0,0,1,0
2017-12-23/Stoke-West Brom,175,22079,Jonny Evans,70,96.6,53.4,,,2,0,1,0,0,1,0,0,0,1,0
2017-12-23/Stoke-West Brom,175,33891,Jay Rodriguez,74,93.0,54.8,48.9,2.5,1,1,0,1,0,0,0,0,1,0,0
2017-12-23/Stoke-West Brom,175,25964,Salomón Rondón,74,75.4,62.5,50.4,2.5,1,0,0,1,0,0,0,0,1,0,0
2017-12-23/Stoke-West Brom,175,33891,Jay Rodriguez,85,82.3,54.8,62.2,4.2,1,0,0,1,0,0,0,0,0,0,0
2017-12-23/Stoke-West Brom,96,26013,Mame Biram Diouf,91,94.4,53.0,50.1,22.8,2,0,0,1,0,0,0,0,1,0,0
2017-12-23/Stoke-West Brom,175,22079,Jonny Evans,92,87.3,48.2,51.1,16.5,2,0,1,0,0,1,0,0,1,0,0
2017-12-23/Stoke-West Brom,96,260289,Ramadan Sobhi,94,86.9,40.8,51.0,3.2,1,1,0,0,1,0,0,0,1,0,1
2018-04-30/Tottenham-Watford,27,108638,Will Hughes,0,73.7,68.7,59.0,9.7,1,0,0,1,0,0,0,0,0,0,0
2018-04-30/Tottenham-Watford,30,83532,Harry Kane,3,81.0,53.1,51.6,0.6,1,0,0,1,0,0,0,0,1,0,0
2018-04-30/Tottenham-Watford,30,83532,Harry Kane,5,92.0,53.2,,,2,0,1,0,0,1,0,0,0,1,0
2018-04-30/Tottenham-Watford,30,117973,Eric Dier,7,90.6,57.9,39.2,37.5,2,0,1,0,0,1,0,0,0,0,0
2018-04-30/Tottenham-Watford,27,317804,Richarlison,13,93.4,67.5,1.2,1.4,1,0,0,1,0,0,0,0,0,0,0
2018-04-30/Tottenham-Watford,30,131519,Dele Alli,15,90.6,53.4,48.7,1.9,1,1,0,1,0,0,0,0,1,0,1
2018-04-30/Tottenham-Watford,30,117973,Eric Dier,20,71.8,40.4,49.6,80.6,1,0,0,1,0,0,0,0,0,0,0
2018-04-30/Tottenham-Watford,27,131487,Andre Gray,25,87.9,45.0,51.0,1.9,1,1,0,1,0,0,0,0,1,0,0
2018-04-30/Tottenham-Watford,30,69344,Christian Eriksen,30,71.2,57.1,39.7,1.4,1,0,0,1,0,0,0,0,0,0,0
2018-04-30/Tottenham-Watford,27,116317,Abdoulaye Doucouré,35,86.6,57.1,49.7,14.6,1,0,0,1,0,0,0,0,1,0,0
2018-04-30/Tottenham-Watford,30,21778,Jan Vertonghen,37,89.6,53.4,,,2,0,1,0,0,1,0,0,0,1,0
2018-04-30/Tottenham-Watford,30,21778,Jan Vertonghen,37,89.0,52.8,,,1,0,1,0,0,1,0,0,0,1,0
2018-04-30/Tottenham-Watford,27,317804,Richarlison,40,81.8,63.7,,,1,0,0,1,0,0,0,0,0,1,0
2018-04-30/Tottenham-Watford,27,317804,Richarlison,43,90.1,65.5,49.2,15.8,1,0,0,0,1,0,0,0,1,0,0
2018-04-30/Tottenham-Watford,30,83532,Harry Kane,47,91.6,47.6,52.1,1.9,1,1,0,1,0,0,0,0,1,0,1
2018-04-30/Tottenham-Watford,30,117973,Eric Dier,55,78.2,56.9,,,1,0,0,1,0,0,0,0,0,1,0
2018-04-30/Tottenham-Watford,30,21778,Jan Vertonghen,67,90.2,55.2,44.7,19.6,2,0,0,0,0,1,0,0,0,0,0
2018-04-30/Tottenham-Watford,27,25832,Troy Deeney,69,97.0,44.3,,,2,0,0,1,0,0,0,0,0,1,0
2018-04-30/Tottenham-Watford,27,317804,Richarlison,69,93.5,48.9,50.4,81.9,1,1,0,1,0,0,0,0,0,0,0
2018-04-30/Tottenham-Watford,27,108638,Will Hughes,77,78.1,39.7,98.5,2.8,1,0,0,0,0,1,0,0,0,0,0
2018-04-30/Tottenham-Watford,30,83532,Harry Kane,86,76.5,70.2,40.8,88.9,1,0,0,1,0,0,0,0,0,0,0
2018-04-30/Tottenham-Watford,30,29595,Moussa Sissoko,89,90.2,38.6,43.7,54.2,1,1,0,1,0,0,0,0,0,0,0
2018-04-30/Tottenham-Watford,27,97635,André Carrillo,90,86.6,34.2,,,1,0,0,1,0,0,0,0,0,1,0
2018-04-30/Tottenham-Watford,27,25832,Troy Deeney,91,83.6,53.4,50.8,68.1,1,0,0,1,0,0,0,0,0,0,0
2018-04-30/Tottenham-Watford,27,97635,André Carrillo,94,97.2,32.7,49.3,11.4,1,0,0,1,0,0,0,0,1,0,0
2018-04-30/Tottenham-Watford,27,98317,Gerard Deulofeu,94,96.7,27.9,47.2,10.8,1,0,0,1,0,0,0,0,1,0,0
2017-09-30/Man Utd-Crystal Palace,32,25363,Juan Mata,2,85.9,49.1,46.8,1.9,1,1,0,1,0,0,0,0,1,0,1
2017-09-30/Man Utd-Crystal Palace,162,29575,Mamadou Sakho,7,92.4,47.3,62.7,59.7,2,0,0,0,0,1,0,0,0,0,0
2017-09-30/Man Utd-Crystal Palace,32,38128,Nemanja Matic,10,80.8,61.0,55.5,70.8,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Man Utd-Crystal Palace,32,18296,Antonio Valencia,12,77.4,31.0,,,1,0,0,1,0,0,0,0,0,1,0
2017-09-30/Man Utd-Crystal Palace,32,18296,Antonio Valencia,13,77.6,29.9,,,1,0,0,1,0,0,0,0,0,1,0
2017-09-30/Man Utd-Crystal Palace,32,71345,Chris Smalling,22,89.9,50.7,,,2,0,1,0,0,1,0,0,0,1,0
2017-09-30/Man Utd-Crystal Palace,162,34974,Bakary Sako,31,87.5,72.7,53.7,21.5,1,0,0,1,0,0,0,0,1,0,0
2017-09-30/Man Utd-Crystal Palace,32,22738,Marouane Fellaini,34,95.1,43.9,47.7,12.0,1,1,0,1,0,0,0,0,1,0,1
2017-09-30/Man Utd-Crystal Palace,32,71345,Chris Smalling,40,93.4,43.0,43.4,22.2,2,0,1,0,0,1,0,0,0,0,0
2017-09-30/Man Utd-Crystal Palace,32,78498,Romelu Lukaku,42,87.5,43.9,72.9,22.2,2,0,0,1,0,0,0,0,0,0,0
2017-09-30/Man Utd-Crystal Palace,32,300299,Marcus Rashford,42,96.6,64.8,54.0,2.5,1,0,0,1,0,0,0,0,1,0,0
2017-09-30/Man Utd-Crystal Palace,32,28421,Henrikh Mkhitaryan,43,90.8,71.4,54.3,79.2,1,0,1,0,0,1,0,0,0,0,0
2017-09-30/Man Utd-Crystal Palace,32,78498,Romelu Lukaku,45,92.9,59.6,,,1,0,0,1,0,0,0,0,0,1,0
2017-09-30/Man Utd-Crystal Palace,32,300299,Marcus Rashford,46,82.9,54.0,,,1,0,0,1,0,0,0,0,0,1,0
2017-09-30/Man Utd-Crystal Palace,32,22738,Marouane Fellaini,48,96.9,49.5,46.7,19.0,2,1,0,0,0,1,0,0,1,0,1
2017-09-30/Man Utd-Crystal Palace,162,91822,Jeffrey Schlupp,55,87.3,49.1,96.3,5.6,2,0,0,1,0,0,0,0,0,0,0
2017-09-30/Man Utd-Crystal Palace,32,8166,Ashley Young,57,85.6,68.5,53.6,1.3,1,0,1,0,0,1,0,0,1,0,0
2017-09-30/Man Utd-Crystal Palace,162,91822,Jeffrey Schlupp,63,80.0,68.2,,,1,0,0,1,0,0,0,0,0,1,0
2017-09-30/Man Utd-Crystal Palace,162,12376,Yohan Cabaye,67,72.8,54.8,43.5,76.4,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Man Utd-Crystal Palace,162,34974,Bakary Sako,69,89.2,53.1,46.7,87.5,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Man Utd-Crystal Palace,32,78498,Romelu Lukaku,70,86.9,54.2,57.3,13.9,1,1,0,1,0,0,0,0,0,0,0
2017-09-30/Man Utd-Crystal Palace,32,109000,Jesse Lingard,73,84.1,62.1,46.1,66.7,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Man Utd-Crystal Palace,32,122366,Anthony Martial,80,90.7,62.9,49.6,5.7,1,1,0,1,0,0,0,0,1,0,0
2017-09-30/Man Utd-Crystal Palace,32,78498,Romelu Lukaku,85,94.0,45.8,48.1,3.2,1,1,0,1,0,0,0,0,1,0,1
2017-09-30/Bournemouth-Leicester,183,2837,Jermain Defoe,2,96.0,42.1,47.2,39.9,1,1,0,1,0,0,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,183,14000,Marc Pugh,2,97.3,59.0,,,1,0,0,1,0,0,0,0,0,1,0
2017-09-30/Bournemouth-Leicester,183,14000,Marc Pugh,4,81.9,57.7,62.9,1.4,1,0,0,0,1,0,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,183,69912,Junior Stanislas,8,81.1,35.9,62.4,47.2,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,183,81026,Joshua King,22,87.0,56.1,40.5,1.4,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,14,32018,Andy King,34,85.2,49.9,,,2,0,0,1,0,0,0,0,0,1,0
2017-09-30/Bournemouth-Leicester,183,14000,Marc Pugh,41,88.6,56.7,55.5,59.7,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,14,12431,Christian Fuchs,42,78.4,69.7,29.7,4.2,1,0,1,0,0,1,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,183,24827,Charlie Daniels,45,71.4,52.0,59.0,80.6,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,183,81026,Joshua King,49,76.2,48.5,53.0,1.9,1,0,0,1,0,0,0,0,1,0,0
2017-09-30/Bournemouth-Leicester,183,69912,Junior Stanislas,54,78.8,38.9,53.9,3.2,1,0,0,1,0,0,0,0,1,0,0
2017-09-30/Bournemouth-Leicester,14,26222,Shinji Okazaki,59,90.3,45.8,42.7,13.9,1,1,0,1,0,0,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,183,14000,Marc Pugh,62,74.9,48.5,58.8,33.3,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,14,136945,Demarai Gray,65,76.4,48.5,48.6,87.5,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,183,14000,Marc Pugh,67,86.6,70.1,40.0,55.6,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,183,136456,Lewis Cook,69,85.0,34.0,,,1,0,0,1,0,0,0,0,0,1,0
2017-09-30/Bournemouth-Leicester,183,2837,Jermain Defoe,69,92.9,50.5,46.7,66.7,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,183,13447,Andrew Surman,72,75.3,54.3,43.7,25.0,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,183,81026,Joshua King,72,85.6,62.1,,,1,0,0,1,0,0,0,0,0,1,0
2017-09-30/Bournemouth-Leicester,183,69912,Junior Stanislas,75,88.6,70.1,53.6,29.7,1,0,0,1,0,0,0,0,1,0,0
2017-09-30/Bournemouth-Leicester,14,136945,Demarai Gray,77,77.1,56.3,50.0,31.0,1,0,0,1,0,0,0,0,1,0,0
2017-09-30/Bournemouth-Leicester,14,327683,Wilfred Ndidi,77,77.2,45.6,,,1,0,0,1,0,0,0,0,0,1,0
2017-09-30/Bournemouth-Leicester,14,104749,Riyad Mahrez,82,81.3,47.5,,,1,0,1,0,0,1,0,0,0,1,0
2017-09-30/Bournemouth-Leicester,183,13447,Andrew Surman,84,77.2,42.1,51.8,6.3,1,0,0,1,0,0,0,0,1,0,0
2017-09-30/Bournemouth-Leicester,14,106981,Jamie Vardy,87,77.4,55.9,62.2,19.4,1,0,0,1,0,0,0,0,0,0,0
2017-09-30/Bournemouth-Leicester,183,93160,Ryan Fraser,91,87.5,71.9,,,1,0,0,1,0,0,0,0,0,1,0
2017-09-30/Bournemouth-Leicester,183,136456,Lewis Cook,92,74.9,68.8,,,1,0,0,1,0,0,0,0,0,1,0
2017-09-30/West Ham-Swansea,29,69517,Michail Antonio,3,92.3,33.6,53.7,22.2,1,0,0,1,0,0,0,0,1,0,0
2017-09-30/West Ham-Swansea,29,23383,Andy Carroll,14,81.6,47.6,51.6,3.8,1,0,0,1,0,0,0,0,1,0,0
2017-09-30/West Ham-Swansea,259,42705,Wilfried Bony,14,72.2,46.2,47.6,23.4,1,0,0,1,0,0,0,0,1,0,0
